rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU7050	630.5852284883728	0.9981820323366924	0.13780025777425944	7.243687700293613	4.366462302659424e-13	8.500812661861689e-11
TU7065	464.8793667030708	2.138188725334449	0.29808257783601294	7.173142224067693	7.329563704334917e-13	1.3556028071167428e-10
TU7015	168.01008026540575	1.2993402921186485	0.182527475474113	7.118601124261579	1.0902792966250272e-12	1.8342181243706402e-10
TU7086	87.52471641091526	2.2060936641372644	0.30990897968332715	7.118521271605317	1.090911022875212e-12	1.8342181243706402e-10
TU1187	508.45268406913743	-1.5146694611042393	0.21470637804402082	-7.054608600372783	1.7308722545561334e-12	2.7836941172187555e-10
TU7020	210.13730401718885	1.5130027520244638	0.21646425198738295	6.9896194781975	2.7563279822665235e-12	4.2481905026682794e-10
TU7035	391.1977758172018	1.3912858319040897	0.19925745457347158	6.982352729950614	2.902771956277159e-12	4.294941386507685e-10
TU2519	450.55430751928156	-1.167248476580229	0.1680109192708569	-6.94745604420188	3.719318931205834e-12	5.291446433280916e-10
TU89	85.98723836460802	2.2707058400630866	0.3273462615034188	6.936709249814883	4.013386223822466e-12	5.498339126636779e-10
TU3254	936.9912005677954	-0.8984080754334737	0.13104916076139045	-6.855504226152676	7.10614210490955e-12	9.387721302164438e-10
TU3139	112.75066554120126	-1.3672948768195912	0.20044653830854836	-6.821244648859475	9.025508418172065e-12	1.1512191599592575e-9
TU1224	2518.944060217002	-1.0996062466635192	0.16140428981559346	-6.812744865206705	9.57538760392538e-12	1.1806452915639994e-9
TU7053	958.6740759241151	1.1507183173008975	0.169512172893369	6.788411107353054	1.133752004295879e-11	1.3528221496420826e-9
TU3469	737.6383693383848	-1.1924670874545937	0.17598921453930627	-6.7757964064795715	1.2372280542807903e-11	1.4301583039952011e-9
TU1150	1485.3655462278773	-0.7147636550988065	0.10605101201261377	-6.739809847489169	1.585940475191357e-11	1.7776950962826756e-9
TU2927	1956.5437392223942	1.0317511323470234	0.15510590847697536	6.651913795406326	2.893061460563903e-11	3.147480689007611e-9
TU1557	6133.827333932545	-0.902910815433526	0.1365292705040364	-6.613313116668502	3.7581236151173445e-11	3.971799786376874e-9
TU5104	606.8059302333883	1.1653045809341556	0.1776590032227229	6.559220528065594	5.4089761868346434e-11	5.557723031972596e-9
TU7095	176.19893626691805	1.153294060169237	0.1761012808079477	6.5490384560405035	5.790871963644947e-11	5.7893068631142314e-09
TU5001	351.3072127613466	1.1809910836389406	0.18120981636569405	6.517257769610109	7.160431873350613e-11	6.970115131453663e-9
TU7040	418.03044643590624	1.2682554389175047	0.1985515020017322	6.387538881002473	1.6857675563338837e-10	1.5988856899689835e-8
TU7048	778.143615094623	1.0345609014256947	0.1621450370299092	6.380466034460617	1.7654988197559398e-10	1.632645033569305e-8
TU5061	187.03953792986354	1.1285159306907289	0.17772292139310608	6.349861468879187	2.155089085342374e-10	1.9443108601662053e-8
TU7038	771.2934114684113	0.9570864559587866	0.15130844267106588	6.32540021603042	2.5257708102056064e-10	2.2244824349882234e-8
TU3047	1544.4697625093218	-0.8138038164679354	0.12998225694401544	-6.260883874469484	3.828015147477883e-10	3.2929832629117877e-8
TU7011	1108.983279104105	1.338729951755591	0.21518523364468406	6.221290973739001	4.930807454849134e-10	4.1452401762470325e-8
